title,link,source,time
Why it makes sense to back this horse for the Gold Cup in non-runner no bet markets before the Dublin Racing Festival,https://www.racingpost.com/news/festivals/cheltenham-festival/why-it-makes-sense-to-back-this-horse-for-the-gold-cup-in-non-runner-no-bet-markets-before-the-dublin-racing-festival-auTeF1p8Hh0Q/,racing_post,
Q&A with Paul Kealy: 'I can't wait to take Final Demand on at the Cheltenham Festival',https://www.racingpost.com/news/features/qa-with-paul-kealy-i-cant-wait-to-take-final-demand-on-at-the-cheltenham-festival-aRVCk1k9b5cP/,racing_post,
"Poker genius, visionary football chairman and pioneering data-led punter - the many (profitable) faces of Tony Bloom",https://www.racingpost.com/news/features/masters-of-betting/poker-genius-visionary-football-chairman-and-pioneering-data-led-punter-the-many-profitable-faces-of-tony-bloom-a0UWt2Y6DPmh/,racing_post,
"Introducing Masters of Betting, an unmissable series available now - read it all with 25% off RP+",https://www.racingpost.com/news/introducing-masters-of-betting-an-unmissable-series-next-week-in-the-racing-post-read-it-all-with-25-off-rp-aJKV17m1iNzx/,racing_post,
"'I was down £11,000 but you can't let that alter what you do' - meet one of the giants of on-course betting",https://www.racingpost.com/news/features/masters-of-betting/i-was-down-11000-but-you-cant-let-that-alter-what-you-do-meet-one-of-the-giants-of-on-course-betting-aXYs01f58AHh/,racing_post,
When science met punting: the godfather of modern-day betting and his golden rules that remain valid to this day,https://www.racingpost.com/news/features/masters-of-betting/when-science-met-punting-the-godfather-of-modern-day-betting-and-his-golden-rules-that-remain-valid-to-this-day-aO1b67N07bKR/,racing_post,
How a dodgy bank loan led to nearly 40 years as a pro punter - proving old-school methods still have their place,https://www.racingpost.com/news/features/masters-of-betting/how-a-dodgy-bank-loan-led-to-nearly-40-years-as-a-pro-punter-proving-old-school-methods-still-have-their-place-aKazg3g7sdy3/,racing_post,
Lingfield: George Boughey targets Middle East with £1.9 million guineas buy after winning stable debut in Tabor silks,https://www.racingpost.com/news/reports/shes-pretty-good-and-its-nice-to-get-her-away-here-today-survie-sets-up-saudi-arabia-tilt-on-first-start-for-boughey-a2Kwy7Y1Xpyj/,racing_post,
Southwell: 'We went full guns blazing' - Betties Bay racks up hat-trick to continue perfect start for James Owen,https://www.racingpost.com/news/reports/we-went-full-guns-blazing-betties-bay-racks-up-hat-trick-to-continue-perfect-start-for-james-owen-at98F3J3fkSS/,racing_post,
'He'd probably have been 13 hours in a horsebox which he absolutely hates' - bad weather scuppers DRF trip for Haiti Couleurs,https://www.racingpost.com/news/festivals/dublin-racing-festival/hed-probably-have-been-13-hours-in-a-horsebox-which-he-absolutely-hates-bad-weather-scuppers-drf-trip-for-haiti-couleurs-aikf80q4bQfT/,racing_post,
Jockey Club eager to 'drive the sport forwards' after announcing record prize-money of £61.5 million in 2026,https://www.racingpost.com/news/britain/jockey-club-eager-to-drive-the-sport-forwards-after-announcing-record-prize-money-of-61.5-million-in-2026-ajD7B5u0B1mE,racing_post,
"'It doesn't do you good sat watching TV' - Harry Cobden back with a bang after injury, and he has a Mullins Grade 1 star to look forward to",https://www.racingpost.com/news/britain/it-doesnt-do-you-good-sat-watching-tv-harry-cobden-back-with-a-bang-after-injury-and-he-has-a-mullins-grade-1-star-to-look-forward-to-asgBS8R6ahvd/,racing_post,
I've predicted the future of the top ten novices - and I reckon I've found your 2027 Champion Hurdle winnerI've predicted the future of the top ten novices - and I reckon I've found your 2027 Champion Hurdle winner,https://www.racingpost.com/news/opinion/comment/ive-predicted-the-future-of-the-top-ten-novices-and-i-reckon-ive-found-your-2027-champion-hurdle-winner-a3x6c2k8Jc96/,racing_post,
Why Sam Thomas is Britain's most effective trainer - and the milestone that would cap his ascent,https://www.racingpost.com/news/opinion/comment/why-sam-thomas-is-britains-most-effective-trainer-and-the-milestone-that-would-cap-his-ascent-aEhf05Y9JjPR/,racing_post,
Willie Mullins is going so badly he might yet have the favourite for all eight of the DRF Grade 1s,https://www.racingpost.com/news/opinion/comment/willie-mullins-is-going-so-badly-he-might-yet-have-the-favourite-for-all-eight-of-the-drf-grade-1s-aKqdM7h8gFmf/,racing_post,
Experience is overrated - here's why trainers should not be afraid to run their novices in the races that suit best,https://www.racingpost.com/news/opinion/comment/experience-is-overrated-heres-why-trainers-should-not-be-afraid-to-run-their-novices-in-the-races-that-suit-best-ac68Z2S9yvPj/,racing_post,
Inside the world of Gavin Cromwell - where calm meets chaos and diggers bring as much joy as Gold Cup winners,https://www.racingpost.com/news/features/patrick-mullins/inside-the-world-of-gavin-cromwell-where-calm-meets-chaos-and-diggers-bring-as-much-joy-as-gold-cup-winners-abaU52J0CdaT/,racing_post,
'I've been here 47 years and I wouldn't live anywhere else - and I've come full circle now I'm back with Nicky Henderson',https://www.racingpost.com/news/features/interviews/ive-been-here-47-years-and-i-wouldnt-live-anywhere-else-and-ive-come-full-circle-now-im-back-with-nicky-henderson-aGECZ5P4aFKz/,racing_post,
"'We moved house about six times, bailiffs forever at the door - and I still live in fear now, knowing how hard life can be'",https://www.racingpost.com/news/features/interviews/we-moved-house-about-six-times-bailiffs-forever-at-the-door-and-i-still-live-in-fear-now-knowing-how-hard-life-can-be-aGHHw4b9wxqx/,racing_post,
'I don't know how I'll feel. I might cry or I might be happy' - Frankie Dettori prepares to bow out after 40 years as a jockey,https://www.racingpost.com/news/international/i-dont-know-how-ill-feel.-i-might-cry-or-i-might-be-happy-frankie-dettori-prepares-to-bow-out-after-40-years-as-a-jockey-aNwnJ6V0Xsff,racing_post,
Bahrain: Grand National-winning trainer Lucinda Russell and Michael Scudamore saddle landmark first winner in the Gulf state,https://www.racingpost.com/news/reports/bahrain-grand-national-winning-trainer-lucinda-russell-and-michael-scudamore-saddle-landmark-first-winner-in-the-gulf-state-aHC5p5K9CA8q/,racing_post,
Coolmore ambitions grow with first horses to be trained in Japan after licence granted,https://www.racingpost.com/news/international/coolmore-ambitions-grow-with-first-horses-to-be-trained-in-japan-after-licence-granted-a33f81c4oVit/,racing_post,
Franck Nivard enters into trotting legend as outsider Hokkaido Jiel propels driver to sixth Prix d'Amerique victory,https://www.racingpost.com/news/international/focus-on-france/franck-nivard-enters-into-trotting-legend-as-outsider-hokkaido-jiel-propels-driver-to-sixth-prix-damerique-victory-aVBhO5o3CONw/,racing_post,
Can Franck Gio make it a truly golden week for Matthieu Abrivard and complete his Prix d'Amerique quest?,https://www.racingpost.com/news/international/focus-on-france/can-franck-gio-make-it-a-truly-golden-week-for-matthieu-abrivard-and-complete-his-prix-damerique-quest-ajE6B8C5afo4/,racing_post,
Who are the star names to watch out for in trotting among the trainers and drivers?,https://www.racingpost.com/news/international/focus-on-france/who-are-the-star-names-to-watch-out-for-in-trotting-among-the-trainers-and-drivers-arYkU0q15Kvf/,racing_post,
'It’s not a normal race and there aren’t really even any tactics. Anything can happen and everyone has a chance',https://www.racingpost.com/news/international/focus-on-france/its-not-a-normal-race-and-there-arent-really-even-any-tactics.-anything-can-happen-and-everyone-has-a-chance-aCcoH5w4Hklt,racing_post,
Government funding to tackle illegal gambling looks insufficient as evidence of black market growth mounts up,https://www.racingpost.com/news/opinion/comment/government-funding-to-tackle-illegal-gambling-looks-insufficient-as-evidence-of-black-market-growth-mounts-up-apqc93X3NVYT/,racing_post,
Political climate is increasingly harsh for bookmakers - and that may drive need for racing and betting to rebuild bridges,https://www.racingpost.com/news/opinion/comment/political-climate-is-increasingly-harsh-for-bookmakers-and-that-may-drive-need-for-racing-and-betting-to-rebuild-bridges-aJECc8J03sBI/,racing_post,
Inside the battle for raceday data - which looks set to scupper Lord Allen’s grand plans for BHA,https://www.racingpost.com/news/opinion/comment/inside-the-battle-for-raceday-data-which-looks-set-to-scupper-lord-allens-grand-plans-for-bha-a97Lr0F0psZS/,racing_post,
Ramifications of budget will have big influence on 2026 for both British racing and the gambling industry,https://www.racingpost.com/news/opinion/comment/ramifications-of-budget-will-have-big-influence-on-2026-for-both-british-racing-and-the-gambling-industry-aRYjj8B69rTq/,racing_post,
John Size slams in Sha Tin treble as his midseason renaissance picks up more steam,https://www.scmp.com/sport/racing/article/3342004/john-size-slams-sha-tin-treble-his-midseason-renaissance-picks-more-steam,scmp_racing,2026-02-01 19:38
Little Paradise stamps himself as a rising star with Classic Mile romp,https://www.scmp.com/sport/racing/article/3342001/little-paradise-stamps-himself-rising-star-breathtaking-classic-mile-romp,scmp_racing,2026-02-01 18:58
Hayes looks to bridge Classic Mile drought with Akashvani and Public Attention,https://www.scmp.com/sport/racing/article/3341969/david-hayes-looks-bridge-25-year-classic-mile-drought-akashvani-and-public-attention,scmp_racing,2026-02-01 07:30
Ng bullish about Sagacious Life in Classic Mile: ‘he seems to have improved’,https://www.scmp.com/sport/racing/article/3341940/pierre-ng-bullish-about-improving-sagacious-life-classic-mile,scmp_racing,2026-01-31 16:53
"The HK Racing Postscript: who’s hot, who’s not and the best of January",https://www.scmp.com/sport/racing/article/3341697/hong-kong-racing-postscript-whos-hot-whos-not-and-best-january,scmp_racing,2026-01-29 22:00
Newnham mob-handed as he goes for back-to-back Classic Mile wins at Sha Tin,https://www.scmp.com/sport/racing/article/3341663/mark-newnham-mob-handed-he-goes-back-back-classic-mile-wins-sha-tin,scmp_racing,2026-01-29 15:45
Year of the Horse: meet 3 equine icons who define Hong Kong racing,https://www.scmp.com/sport/racing/article/3341537/year-horse-meet-3-equine-icons-who-changed-landscape-hong-kong-racing,scmp_racing,2026-01-29 08:00
SCMP Best Bets: Invincible Ibis can be immortal at Sha Tin,https://www.scmp.com/sport/racing/article/3341960/scmp-best-bets-invincible-ibis-can-be-immortal-sha-tin,scmp_racing,2026-01-31 21:20
In-form David Hayes rings up 700th Hong Kong win in emotional Happy Valley double,https://www.scmp.com/sport/racing/article/3341592/form-david-hayes-rings-700th-hong-kong-win-emotional-happy-valley-double,scmp_racing,2026-01-28 23:39
